Price,CloseLag1,CloseLag2,CloseLag3,HMLLag1,HMLLag2,HMLLag3,OMCLag1,OMCLag2,OMCLag3,VolumeLag1,VolumeLag2,VolumeLag3,CloseEMA2,CloseEMA4,CloseEMA8,LogReturn,Target
Ticker,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,
2010-02-09,5.827503681182861,5.867730617523193,5.765365123748779,0.11647828824611928,0.15460390618835618,0.20413669930356626,0.04713184997264097,-0.08495645510837946,0.14049338340117323,478270800.0,850306800.0,757652000.0,5.871817672667431,5.866685357080772,5.898634822049508,0.010607503270438978,0
2010-02-10,5.889647960662842,5.827503681182861,5.867730617523193,0.08255522231299484,0.11647828824611928,0.15460390618835618,0.00690438539381244,0.04713184997264097,-0.08495645510837946,632886800.0,478270800.0,850306800.0,5.862289138773258,5.8630211629789315,5.889499277555434,-0.005469089348391669,1
2010-02-11,5.857524871826172,5.889647960662842,5.827503681182861,0.0702474773331625,0.08255522231299484,0.11647828824611928,0.023115216932728444,0.00690438539381244,0.04713184997264097,370361600.0,632886800.0,478270800.0,5.930160425815044,5.903451125521734,5.906076342395545,0.018030367436743473,1
2010-02-12,5.9640960693359375,5.857524871826172,5.889647960662842,0.17081475644094546,0.0702474773331625,0.08255522231299484,-0.11377603414197246,0.023115216932728444,0.00690438539381244,550345600.0,370361600.0,632886800.0,5.987007744680861,5.9482432369585485,5.930377467221818,0.00857056325898253,1
2010-02-16,6.0154314041137695,5.9640960693359375,5.857524871826172,0.18432373386686418,0.17081475644094546,0.0702474773331625,-0.06814602465021924,-0.11377603414197246,0.023115216932728444,655468800.0,550345600.0,370361600.0,6.066396914446029,6.011382541906574,5.969425029912216,0.01495881111389456,0
2010-02-17,6.106091499328613,6.0154314041137695,5.9640960693359375,0.06514353554623131,0.18432373386686418,0.17081475644094546,-0.043829568255827844,-0.06814602465021924,-0.11377603414197246,543737600.0,655468800.0,550345600.0,6.07584928225268,6.039059711606347,5.99412512685528,-0.004187538812899528,1
2010-02-18,6.080575466156006,6.106091499328613,6.0154314041137695,0.10356977479702412,0.06514353554623131,0.18432373386686418,0.04923251771620851,-0.043829568255827844,-0.06814602465021924,436396800.0,543737600.0,655468800.0,6.0866043526291485,6.060228582090762,6.015871073735747,0.001874121381115927,0
2010-02-19,6.091981887817383,6.080575466156006,6.106091499328613,0.08916017899227402,0.10356977479702412,0.06514353554623131,-0.03902664191926597,0.04923251771620851,-0.043829568255827844,422825200.0,436396800.0,543737600.0,6.0649713661392415,6.057799098412172,6.024378584659867,-0.006228669734913966,0
2010-02-22,6.054154872894287,6.091981887817383,6.080575466156006,0.06274225731259797,0.08916017899227402,0.10356977479702412,0.005704351697817245,-0.03902664191926597,0.04923251771620851,415469600.0,422825200.0,436396800.0,6.032744539648953,6.041331909608827,6.022656927269631,-0.006217303059718683,0
2010-02-23,6.016631126403809,6.054154872894287,6.091981887817383,0.09936644758278046,0.06274225731259797,0.08916017899227402,0.05763913695969691,0.005704351697817245,-0.03902664191926597,390563600.0,415469600.0,422825200.0,5.95475741653663,5.991104687757484,5.998902911205374,-0.01690686140446443,1
2010-02-24,5.915763854980469,6.016631126403809,6.054154872894287,0.1687129016102773,0.09936644758278046,0.06274225731259797,0.08825915512269233,0.05763913695969691,0.005704351697817245,575094800.0,390563600.0,415469600.0,6.000811167654137,6.004198029939647,6.004444051651489,0.018103977159379586,1
2010-02-25,6.023838043212891,5.915763854980469,6.016631126403809,0.10807290812077142,0.1687129016102773,0.09936644758278046,-0.07294936328597146,0.08825915512269233,0.05763913695969691,460566400.0,575094800.0,390563600.0,6.042980057695422,6.028144619050214,6.017693040776949,0.0066556803955803425,1
2010-02-26,6.0640645027160645,6.023838043212891,5.915763854980469,0.17921981387256025,0.10807290812077142,0.1687129016102773,-0.1386929257245395,-0.07294936328597146,0.08825915512269233,665126000.0,460566400.0,575094800.0,6.1094715935319375,6.073973716010206,6.045476223148782,0.012886925991655033,1
2010-03-01,6.142717361450195,6.0640645027160645,6.023838043212891,0.09516356134488646,0.17921981387256025,0.10807290812077142,-0.06724501010396633,-0.1386929257245395,-0.07294936328597146,507460800.0,665126000.0,460566400.0,6.219093413562566,6.1539459590372765,6.096238023244137,0.021131648716809524,0
2010-03-02,6.273904323577881,6.142717361450195,6.0640645027160645,0.12158144248349334,0.09516356134488646,0.17921981387256025,-0.09726579528563573,-0.06724501010396633,-0.1386929257245395,550093600.0,507460800.0,665126000.0,6.2528330787721575,6.200248739973147,6.134785776162541,-0.000669889016667524,1
2010-03-03,6.269702911376953,6.273904323577881,6.142717361450195,0.09276229636561073,0.12158144248349334,0.09516356134488646,0.0324212714993255,-0.09726579528563573,-0.06724501010396633,566546400.0,550093600.0,507460800.0,6.273684723665426,6.233793462428713,6.167969058373545,0.002295340951107075,1
2010-03-04,6.2841105461120605,6.269702911376953,6.273904323577881,0.05793854789231734,0.09276229636561073,0.12158144248349334,-0.01170731181910245,0.0324212714993255,-0.09726579528563573,372052800.0,566546400.0,550093600.0,6.308254315949185,6.270491722293654,6.2029846258663275,0.006570954176652028,1
2010-03-05,6.3255391120910645,6.2841105461120605,6.269702911376953,0.06874644519244111,0.05793854789231734,0.09276229636561073,-0.042928150511584384,-0.01170731181910245,0.0324212714993255,366041200.0,372052800.0,566546400.0,6.484688465627268,6.391457249562716,6.285189273555212,0.03836071224332703,1
2010-03-08,6.572905540466309,6.3255391120910645,6.2841105461120605,0.15220228852093065,0.06874644519244111,0.05793854789231734,-0.12038063317564429,-0.042928150511584384,-0.01170731181910245,899620400.0,366041200.0,372052800.0,6.546101472388452,6.465597540045247,6.34999342960273,0.0005935392299584683,1
2010-03-09,6.576807975769043,6.572905540466309,6.3255391120910645,0.05523668064704168,0.15220228852093065,0.06874644519244111,0.027918548388163877,-0.12038063317564429,-0.042928150511584384,429889600.0,899620400.0,366041200.0,6.64542449236272,6.55739292496709,6.426680667990979,0.01782430725086096,1
2010-03-10,6.6950860023498535,6.576807975769043,6.572905540466309,0.21344268689785384,0.05523668064704168,0.15220228852093065,-0.1413947677665366,0.027918548388163877,-0.12038063317564429,920259200.0,429889600.0,899620400.0,6.714956166745418,6.634324556554961,6.498467631534488,0.00812749461573275,1
2010-03-11,6.749722003936768,6.6950860023498535,6.576807975769043,0.06844582121208553,0.21344268689785384,0.05523668064704168,-0.030319805768113994,-0.1413947677665366,0.027918548388163877,596218000.0,920259200.0,429889600.0,6.751342416604755,6.688408950546746,6.558704944867807,0.0029311597500092817,1
2010-03-12,6.769535541534424,6.749722003936768,6.6950860023498535,0.06544334628779058,0.06844582121208553,0.21344268689785384,-0.04773107257009723,-0.030319805768113994,-0.1413947677665366,405700400.0,596218000.0,920259200.0,6.785486738152105,6.73406892989836,6.612894712436246,0.004866370876890451,0
2010-03-15,6.802558898925781,6.769535541534424,6.749722003936768,0.059439590660691266,0.06544334628779058,0.06844582121208553,0.023114817417646094,-0.04773107257009723,-0.030319805768113994,416323600.0,405700400.0,596218000.0,6.741630726478761,6.728322446195852,6.6366298253708775,-0.012254934504428973,1
2010-03-16,6.71970272064209,6.802558898925781,6.769535541534424,0.15760520031527658,0.059439590660691266,0.06544334628779058,0.04623083203836309,0.023114817417646094,-0.04773107257009723,493502800.0,416323600.0,405700400.0,6.739219722953858,6.732199156194073,6.659159691108773,0.0027213400206346997,0
2010-03-17,6.738014221191406,6.71970272064209,6.802558898925781,0.07414937165199653,0.15760520031527658,0.059439590660691266,-0.00810521515663254,0.04623083203836309,0.023114817417646094,446908000.0,493502800.0,416323600.0,6.731812178362549,6.730562856143202,6.674481627766133,-0.0014712203631968704,1
2010-03-18,6.7281084060668945,6.738014221191406,6.71970272064209,0.09546334714000704,0.07414937165199653,0.15760520031527658,0.0234154245404401,-0.00810521515663254,0.04623083203836309,450956800.0,446908000.0,493502800.0,6.739949762579183,6.735945135560921,6.689934278193103,0.002361936769673934,0
2010-03-19,6.7440185546875,6.7281084060668945,6.738014221191406,0.07174811031914707,0.09546334714000704,0.07414937165199653,-0.016511841172175856,0.0234154245404401,-0.00810521515663254,342109600.0,450956800.0,446908000.0,6.694631119488472,6.710355800513799,6.685942615915328,-0.010740533863430643,1
2010-03-22,6.671971797943115,6.7440185546875,6.7281084060668945,0.12038103393252086,0.07174811031914707,0.09546334714000704,0.07625124826412044,-0.016511841172175856,0.0234154245404401,559445600.0,342109600.0,450956800.0,6.729558792352277,6.725022531821952,6.699515952108406,0.011185877422237558,1
2010-03-23,6.74702262878418,6.671971797943115,6.7440185546875,0.17561812843031444,0.12038103393252086,0.07174811031914707,-0.12848585828365877,0.07625124826412044,-0.016511841172175856,456419600.0,559445600.0,342109600.0,6.813449173052973,6.7771712644545,6.734155599062831,0.01593452512433149,1
2010-03-24,6.85539436340332,6.74702262878418,6.671971797943115,0.14049497178904868,0.17561812843031444,0.12038103393252086,-0.08165499173457036,-0.12848585828365877,0.07625124826412044,602431200.0,456419600.0,559445600.0,6.861626714097085,6.820588952520357,6.7678355736309,0.004413205448949065,0
2010-03-25,6.885715484619141,6.85539436340332,6.74702262878418,0.08075477428283939,0.14049497178904868,0.17561812843031444,-0.0519347974613833,-0.08165499173457036,-0.12848585828365877,597780400.0,602431200.0,456419600.0,6.823247621333143,6.8139766014926835,6.775885018368738,-0.011929836205685577,1
2010-03-26,6.804058074951172,6.885715484619141,6.85539436340332,0.14169576427222097,0.08075477428283939,0.14049497178904868,0.12818600411426928,-0.0519347974613833,-0.08165499173457036,542284400.0,597780400.0,602431200.0,6.895514074257857,6.861044881183696,6.810498858891289,0.01857828077556006,1
2010-03-29,6.931647300720215,6.804058074951172,6.885715484619141,0.10206835195003894,0.14169576427222097,0.08075477428283939,-0.058539378682475274,0.12818600411426928,-0.0519347974613833,640875200.0,542284400.0,597780400.0,6.949420473076186,6.907176397704358,6.847359928578858,0.006431759922735285,1
2010-03-30,6.976373672485352,6.931647300720215,6.804058074951172,0.06754479482176379,0.10206835195003894,0.14169576427222097,0.018313088508227438,-0.058539378682475274,0.12818600411426928,540744400.0,640875200.0,542284400.0,7.036637790036626,6.976404418029354,6.899112488565078,0.014779465603705497,0
2010-03-31,7.080246448516846,6.976373672485352,6.931647300720215,0.09696602398283272,0.06754479482176379,0.10206835195003894,0.022515209037597295,0.018313088508227438,-0.058539378682475274,527310000.0,540744400.0,640875200.0,7.048696679218752,7.007733100341538,6.933693296397242,-0.0036109518156251298,1
2010-04-01,7.0547261238098145,7.080246448516846,6.976373672485352,0.06454351803827052,0.09696602398283272,0.06754479482176379,0.014710592919672472,0.022515209037597295,0.018313088508227438,430659600.0,527310000.0,540744400.0,7.072129303330893,7.038178106359708,6.9670604783949575,0.004119161862741966,1
2010-04-05,7.083845615386963,7.0547261238098145,7.080246448516846,0.17951956838332528,0.06454351803827052,0.09696602398283272,0.043229148961609454,0.014710592919672472,0.022515209037597295,603145200.0,430659600.0,527310000.0,7.130376515823839,7.086706912643949,7.009824843656147,0.010623236922569619,1
2010-04-06,7.1595001220703125,7.083845615386963,7.0547261238098145,0.1122754414218532,0.17951956838332528,0.06454351803827052,-0.1053702532710048,0.043229148961609454,0.014710592919672472,684507600.0,603145200.0,430659600.0,7.170805831100622,7.128432343081975,7.05009054256345,0.0043929301539782865,1
2010-04-07,7.191020488739014,7.1595001220703125,7.083845615386963,0.09726501945040145,0.1122754414218532,0.17951956838332528,-0.04022708374384987,-0.1053702532710048,0.043229148961609454,447017200.0,684507600.0,603145200.0,7.205496118911796,7.166195910976138,7.088479591508769,0.004415308863398778,0
2010-04-08,7.222841262817383,7.191020488739014,7.1595001220703125,0.09786623073098166,0.09726501945040145,0.1122754414218532,-0.031521447555421744,-0.04022708374384987,-0.1053702532710048,628502000.0,447017200.0,684507600.0,7.204051430506406,7.181049181107167,7.1140017014632,-0.002705109941172533,1
2010-04-09,7.203329086303711,7.222841262817383,7.191020488739014,0.10507043684554596,0.09786623073098166,0.09726501945040145,0.014709797028471527,-0.031521447555421744,-0.04022708374384987,572989200.0,628502000.0,447017200.0,7.240394411975442,7.212055869748284,7.146127079518036,0.00763898300404823,1
2010-04-12,7.258565902709961,7.203329086303711,7.222841262817383,0.042929360976025954,0.10507043684554596,0.09786623073098166,-0.010806690854252565,0.014709797028471527,-0.031521447555421744,334182800.0,572989200.0,628502000.0,7.262513418493768,7.236662690550142,7.174448377792456,0.002065356594629144,1
2010-04-13,7.27357292175293,7.258565902709961,7.203329086303711,0.03782540443482674,0.042929360976025954,0.10507043684554596,-0.002702272673034578,-0.010806690854252565,0.014709797028471527,333026400.0,334182800.0,572989200.0,7.272688633699582,7.253108110851082,7.197410125239131,0.0005777223293000359,1
2010-04-14,7.27777624130249,7.27357292175293,7.258565902709961,0.05073475701478447,0.03782540443482674,0.042929360976025954,-0.01711065552979285,-0.002702272673034578,-0.010806690854252565,306210800.0,333026400.0,334182800.0,7.341325682567016,7.302122549310942,7.237017698963932,0.013357894326656983,1
2010-04-15,7.375644207000732,7.27777624130249,7.27357292175293,0.052234607143271106,0.05073475701478447,0.03782540443482674,-0.012308131521582055,-0.01711065552979285,-0.002702272673034578,404076400.0,306210800.0,333026400.0,7.428847605045125,7.370316956100237,7.289371225035098,0.013060895334273147,0
2010-04-16,7.47260856628418,7.375644207000732,7.27777624130249,0.1056708362453449,0.052234607143271106,0.05073475701478447,-0.09426373115760356,-0.012308131521582055,-0.01711065552979285,376784800.0,404076400.0,306210800.0,7.427600004294012,7.392980655227525,7.3199501092314,-0.0061253391615639806,0
2010-04-19,7.426976203918457,7.47260856628418,7.375644207000732,0.19783266914667053,0.1056708362453449,0.052234607143271106,0.0351231346434675,-0.09426373115760356,-0.012308131521582055,750545600.0,376784800.0,404076400.0,7.42058057851874,7.402616739388956,7.341532499542446,-0.0013345874896735096,0
2010-04-20,7.4170708656311035,7.426976203918457,7.47260856628418,0.18372332139679504,0.19783266914667053,0.1056708362453449,-0.00120083221905265,0.0351231346434675,-0.09426373115760356,566924400.0,750545600.0,376784800.0,7.368606790129618,7.378618002007397,7.341774143185249,-0.010088504204197688,1
2010-04-21,7.342619895935059,7.4170708656311035,7.426976203918457,0.18882643243305353,0.18372332139679504,0.19783266914667053,0.1185793601970957,-0.00120083221905265,0.0351231346434675,738326400.0,566924400.0,750545600.0,7.644079600514397,7.539897203487153,7.43956122374559,0.058094017717086104,1
2010-04-22,7.781816005706787,7.342619895935059,7.4170708656311035,0.1356916493187219,0.18882643243305353,0.18372332139679504,-0.012608739548618075,0.1185793601970957,-0.00120083221905265,982391200.0,738326400.0,566924400.0,7.880998424272214,7.723721456552742,7.563982693169042,0.02758403819339964,1
2010-04-23,7.999457836151123,7.781816005706787,7.342619895935059,0.3167125640855728,0.1356916493187219,0.18882643243305353,-0.2470651233685528,-0.012608739548618075,0.1185793601970957,793424800.0,982391200.0,738326400.0,8.047229704453043,7.886371011749028,7.689841060141135,0.016229631558982723,0
2010-04-26,8.130345344543457,7.999457836151123,7.781816005706787,0.1555037063898297,0.3167125640855728,0.1356916493187219,-0.08525745258316064,-0.2470651233685528,-0.012608739548618075,796955600.0,793424800.0,982391200.0,8.076027531489231,7.967993185052347,7.778860034555844,-0.004921958170982946,0
2010-04-27,8.090426445007324,8.130345344543457,7.999457836151123,0.12818610570023203,0.1555037063898297,0.3167125640855728,0.07144795391697656,-0.08525745258316064,-0.2470651233685528,479068800.0,796955600.0,793424800.0,7.936324960345857,7.927385380941076,7.798329732382139,-0.02807155209537437,0
2010-04-28,7.86647367477417,8.090426445007324,8.130345344543457,0.21974674542523776,0.12818610570023203,0.1555037063898297,0.15700524870677413,0.07144795391697656,-0.08525745258316064,709343600.0,479068800.0,796955600.0,7.880948029079315,7.897735053943064,7.8105363615074515,-0.0016812135728165776,1
2010-04-29,7.853259563446045,7.86647367477417,8.090426445007324,0.22785179736053607,0.21974674542523776,0.12818610570023203,0.049533103985761606,0.15700524870677413,0.07144795391697656,758402400.0,709343600.0,479068800.0,8.003386484953522,7.964483317522088,7.866996217370379,0.026556145091827757,0
2010-04-30,8.064605712890625,7.853259563446045,7.86647367477417,0.23986025044086112,0.22785179736053607,0.21974674542523776,-0.16871373917690669,0.049533103985761606,0.15700524870677413,558840800.0,758402400.0,709343600.0,7.893096283863902,7.913870463840889,7.860541765358982,-0.028507350162086432,1
2010-05-03,7.837951183319092,8.064605712890625,7.853259563446045,0.28729142863386326,0.23986025044086112,0.22785179736053607,0.24676455275384157,-0.16871373917690669,0.049533103985761606,542463600.0,558840800.0,758402400.0,7.961604222917199,7.946665555282072,7.8906120824889525,0.01994621011721157,0
2010-05-04,7.995858192443848,7.837951183319092,8.064605712890625,0.15010161922227727,0.28729142863386326,0.23986025044086112,-0.07535021603569891,0.24676455275384157,-0.16871373917690669,454342000.0,542463600.0,558840800.0,7.830938056198637,7.874241322304986,7.862832724789042,-0.029219317885597753,0
2010-05-05,7.7656049728393555,7.995858192443848,7.837951183319092,0.19633128266456712,0.15010161922227727,0.28729142863386326,0.12638560282651312,-0.07535021603569891,0.24676455275384157,723819600.0,454342000.0,542463600.0,7.733545208999805,7.798484307543148,7.82328073825823,-0.010453663577105149,0
2010-05-06,7.684848785400391,7.7656049728393555,7.995858192443848,0.2824897213287727,0.19633128266456712,0.15010161922227727,-0.08885916486114542,0.12638560282651312,-0.07535021603569891,883103200.0,723819600.0,454342000.0,7.50615212156683,7.636072815666026,7.7275418137231435,-0.0387907365633059,0
2010-05-07,7.392455577850342,7.684848785400391,7.7656049728393555,1.7711872737745669,0.2824897213287727,0.19633128266456712,0.22755212403657232,-0.08885916486114542,0.12638560282651312,1285860800.0,883103200.0,723819600.0,7.22241241678367,7.413860715156451,7.583764202760687,-0.043109425484802705,1
2010-05-10,7.08054256439209,7.392455577850342,7.684848785400391,0.6412298049796403,1.7711872737745669,0.2824897213287727,0.2356588512996396,0.22755212403657232,-0.08885916486114542,1676018400.0,1285860800.0,883103200.0,7.490676346569492,7.498239753678832,7.592885115805513,0.074056644538979,1
2010-05-11,7.624808311462402,7.08054256439209,7.392455577850342,0.1837232993085003,0.6412298049796403,1.7711872737745669,-0.1122745924885109,0.2356588512996396,0.22755212403657232,984306400.0,1676018400.0,1285860800.0,7.630731722761934,7.5792476165505605,7.616857181372766,0.009911766086174235,1
2010-05-12,7.700759410858154,7.624808311462402,7.08054256439209,0.28188847442162945,0.1837232993085003,0.6412298049796403,-0.14049492727808932,-0.1122745924885109,0.2356588512996396,848906800.0,984306400.0,1676018400.0,7.788891521112701,7.6947371380455705,7.672660345576171,0.02148131933834287,0
2010-05-13,7.867971420288086,7.700759410858154,7.624808311462402,0.13298853521974063,0.28188847442162945,0.1837232993085003,-0.08555807661612302,-0.14049492727808932,-0.1122745924885109,654379600.0,848906800.0,984306400.0,7.7669613252138365,7.7192407737331035,7.691179430395779,-0.014334017169366367,0
2010-05-14,7.755996227264404,7.867971420288086,7.700759410858154,0.25817325192739116,0.13298853521974063,0.28188847442162945,0.14589707044053224,-0.08555807661612302,-0.14049492727808932,599712400.0,654379600.0,848906800.0,7.668789303635732,7.679425781378534,7.675295844273757,-0.017728819958460075,1
2010-05-17,7.61970329284668,7.755996227264404,7.867971420288086,0.20954033550544526,0.25817325192739116,0.13298853521974063,0.04022706293668321,0.14589707044053224,-0.08555807661612302,759362800.0,599712400.0,654379600.0,7.644073617569333,7.660341778641573,7.665611384332063,0.0015752611767349083,0
2010-05-18,7.631715774536133,7.61970329284668,7.755996227264404,0.2542710571527982,0.20954033550544526,0.25817325192739116,0.014409989197114115,0.04022706293668321,0.14589707044053224,762834800.0,759362800.0,599712400.0,7.59860869649772,7.62655556156971,7.645670240249808,-0.007343672750485376,0
2010-05-19,7.575876235961914,7.631715774536133,7.61970329284668,0.248867231257492,0.2542710571527982,0.20954033550544526,0.13869289497321624,0.014409989197114115,0.04022706293668321,782678400.0,762834800.0,759362800.0,7.503000485909396,7.558011889187919,7.603342715886569,-0.016057729415478946,0
2010-05-20,7.455196380615234,7.575876235961914,7.631715774536133,0.242261897585327,0.248867231257492,0.2542710571527982,0.03482333410432403,0.13869289497321624,0.014409989197114115,1025726800.0,782678400.0,762834800.0,7.259389317039785,7.389840626554744,7.499840719601771,-0.04353698372805774,1
2010-05-21,7.1375837326049805,7.455196380615234,7.575876235961914,0.22935413613313838,0.242261897585327,0.248867231257492,0.12368170614950014,0.03482333410432403,0.13869289497321624,1282915200.0,1025726800.0,782678400.0,7.269446504117428,7.343694414995346,7.449759470280544,0.018997352653059334,1
2010-05-24,7.27447509765625,7.1375837326049805,7.455196380615234,0.39476514515794925,0.22935413613313838,0.242261897585327,-0.28519201912563563,0.12368170614950014,0.03482333410432403,1223891200.0,1282915200.0,1025726800.0,7.36165718634969,7.369321659983536,7.440426816321716,0.018156781672854838,0
2010-05-25,7.40776252746582,7.27447509765625,7.1375837326049805,0.13929330294207531,0.39476514515794925,0.22935413613313838,0.015610815712656212,-0.28519201912563563,0.12368170614950014,754238800.0,1223891200.0,1282915200.0,7.361573869652371,7.366205880511606,7.42289468187327,-0.006260348644642231,0
